audio_file|text|speaker_name
201122\audio.wav|the pe wasn't there and one brought him a cup of tea|indian_male
201128\audio.wav|artificial kneel near can defame thing there is similar|indian_male
201223\audio.wav|more good luck telegram|indian_male
201242\audio.wav|you was spent that hour getting acquainted with martial bally|indian_male
201256\audio.wav|better bring me a glass of milk|indian_male
201270\audio.wav|the scope incision was clean and straight|indian_male
201355\audio.wav|i knew there was some mistake|indian_male
201437\audio.wav|why old and us look at his feet|indian_male
201448\audio.wav|teachers for aden cristofer|indian_male
201479\audio.wav|he had his face went up after the attic open to me and a plot in inland|indian_male
201511\audio.wav|batiste|indian_male
201519\audio.wav|dorales pity|indian_male
201525\audio.wav|i|indian_male
20153\audio.wav|voice love i desire as|indian_male
201532\audio.wav|jake's carleill has become faulty|indian_male
201575\audio.wav|why having a known|indian_male
201595\audio.wav|you look not even to find water as i|indian_male
20160\audio.wav|suddenly the monster refer|indian_male
201635\audio.wav|i don't want any plastics|indian_male
201644\audio.wav|it was impossible on the dietetical and it|indian_male
201645\audio.wav|rational england most|indian_male
201691\audio.wav|god was on the browser icon to open it|indian_male
20170\audio.wav|he didn't happen by|indian_male
201740\audio.wav|of|indian_male
201752\audio.wav|if my step for her so the old intolerably become a million|indian_male
201767\audio.wav|i thither|indian_male
201797\audio.wav|this is john davis|indian_male
201798\audio.wav|you danieli|indian_male
201814\audio.wav|the same is a recital|indian_male
20184\audio.wav|genteel was sent|indian_male
201896\audio.wav|i calanthe|indian_male
201902\audio.wav|this coffee is for loving|indian_male
201948\audio.wav|i was a costantinopoli a master|indian_male
201950\audio.wav|what is it a false|indian_male
201987\audio.wav|gombei called the police|indian_male
202013\audio.wav|it was the proximate the bites that he covered it at a|indian_male
202067\audio.wav|but by the old worried about me|indian_male
202109\audio.wav|then they were fond of secret|indian_male
202136\audio.wav|if you were fired on time he wouldn't buy|indian_male
202213\audio.wav|kids be theirs at the best|indian_male
202236\audio.wav|i am in a good move right now|indian_male
202254\audio.wav|the edifice|indian_male
202266\audio.wav|they should segregate the participants by each|indian_male
202274\audio.wav|i can on that one demeas|indian_male
202299\audio.wav|all afanasy have ceased every|indian_male
202306\audio.wav|we just lost our heads and acted like a moth|indian_male
202314\audio.wav|far anterior|indian_male
202329\audio.wav|please help me find a selection from the aristoes bergame|indian_male
202379\audio.wav|the existence of gravitational went had long been predicted|indian_male
202414\audio.wav|the conventions can incur any|indian_male
202415\audio.wav|this man i think abdicating without any|indian_male
202432\audio.wav|i think they can do it there after the ball so|indian_male
202453\audio.wav|i think a marrable|indian_male
202457\audio.wav|the drover got out god|indian_male
202480\audio.wav|the wet|indian_male
202529\audio.wav|you sure nothing missing|indian_male
202530\audio.wav|what he had done of the sentry|indian_male
202569\audio.wav|arizona occupation but on the solenoid|indian_male
20257\audio.wav|the original|indian_male
202577\audio.wav|it was a suicide i stand|indian_male
202589\audio.wav|but then he remembered that he was a going to have to anything|indian_male
202627\audio.wav|he had this bag and put it with the heavy rain|indian_male
202634\audio.wav|it evacuates|indian_male
202657\audio.wav|the delegation haven of jane|indian_male
202659\audio.wav|you and i have to see it i|indian_male
202709\audio.wav|i can lie on the level over the sand loose|indian_male
202721\audio.wav|it was easier|indian_male
202723\audio.wav|in a week's time we going to america|indian_male
202754\audio.wav|he seemed to again and he laughed at his hard parting richard|indian_male
202810\audio.wav|monkeys smile when they arced|indian_male
202820\audio.wav|access denied|indian_male
202832\audio.wav|we having humbled with|indian_male
202844\audio.wav|the baby can talk|indian_male
202875\audio.wav|i wis had dead i was n't coming|indian_male
202887\audio.wav|he bought an enjoyable had|indian_male
202901\audio.wav|but he certainly did in de said that a harmin were the races|indian_male
202933\audio.wav|what the latter we to|indian_male
202949\audio.wav|it so there|indian_male
202976\audio.wav|the hanoverian there was still as organized in diseases|indian_male
203004\audio.wav|you do warkworth|indian_male
203019\audio.wav|the forests are quite actualities|indian_male
203033\audio.wav|i don't know why we going all have any more|indian_male
203035\audio.wav|there goes on a rascality|indian_male
203048\audio.wav|set my reading for the chronicle disertar|indian_male
203103\audio.wav|the action|indian_male
203104\audio.wav|satan old pet and satiated|indian_male
203110\audio.wav|i just came in to get a|indian_male
203133\audio.wav|it was a jungle not|indian_male
203148\audio.wav|the|indian_male
20316\audio.wav|the name by continuing by the pounding|indian_male
203163\audio.wav|i do own the micronesia henwas rigs square|indian_male
203180\audio.wav|but in seattle being saddened he will happy|indian_male
203251\audio.wav|what's the matter with you|indian_male
20328\audio.wav|when you play cards the first time you are almost sure to|indian_male
203285\audio.wav|i send you a box|indian_male
203292\audio.wav|the corsican stated of with|indian_male
203314\audio.wav|one came cart amazingly strong prominent maggie tom ned emim|indian_male
203317\audio.wav|the magister|indian_male
203318\audio.wav|the west themselves into a frenzy|indian_male
203331\audio.wav|who is not able as|indian_male
203342\audio.wav|the english man didn't answer him the rectly|indian_male
203437\audio.wav|his life of play|indian_male
203484\audio.wav|you mean have known about her on a low|indian_male
203535\audio.wav|and the artist july shone to tuscarora play|indian_male
203536\audio.wav|i do anything i take|indian_male
203600\audio.wav|it even higher than his|indian_male
203614\audio.wav|dat is mounted and cement said nothing|indian_male
203654\audio.wav|by late anti|indian_male
20371\audio.wav|this definitely was|indian_male
203761\audio.wav|easter and|indian_male
203804\audio.wav|like an old tie|indian_male
203822\audio.wav|he nodded and said nothing|indian_male
20385\audio.wav|i bought it all ready|indian_male
203860\audio.wav|a demimondaine because little steinar of books and as a wine one|indian_male
203868\audio.wav|the masterpiece|indian_male
203880\audio.wav|then believing|indian_male
203921\audio.wav|the el din the middle of trantridge|indian_male
203937\audio.wav|i don't him be conceit to ignore for oratory|indian_male
203964\audio.wav|done me how i know|indian_male
203972\audio.wav|you re presidence out of the contaminated the proper|indian_male
203982\audio.wav|he used to lift cattle bells now he breeds fire|indian_male
20402\audio.wav|thus no true the voice in|indian_male
204024\audio.wav|when a hard machine i was happy and i made those around me happy|indian_male
204044\audio.wav|the bones can help us sam when he enervating still near|indian_male
204089\audio.wav|at bayou doing in boston|indian_male
204109\audio.wav|they have nothing to eat|indian_male
204130\audio.wav|have lived on me in the restaurant impediment|indian_male
204138\audio.wav|look how plentiful though at let are|indian_male
204150\audio.wav|all the unliving electra in free|indian_male
204171\audio.wav|i miss you and i couldn't call you but i pray|indian_male
204194\audio.wav|we have not entered before are|indian_male
204198\audio.wav|have inter house a hundred times|indian_male
204207\audio.wav|in the narrative vocation|indian_male
204218\audio.wav|when i be got here in one heart|indian_male
204219\audio.wav|alan of pradeline|indian_male
204226\audio.wav|what is the weather in war men will be on|indian_male
204235\audio.wav|it aeetes on baradero batabano drop|indian_male
204238\audio.wav|can i at least keep union both|indian_male
204274\audio.wav|he celebrates a motion captain system to a teapot|indian_male
204276\audio.wav|this is four|indian_male
204284\audio.wav|she liancourt|indian_male
204293\audio.wav|the lower sublimating the secret the more|indian_male
204297\audio.wav|shall i own is|indian_male
204303\audio.wav|more beating of that|indian_male
204360\audio.wav|to what a immoral|indian_male
20437\audio.wav|as if i had the money back in the safe|indian_male
204413\audio.wav|the moralist the trap|indian_male
204418\audio.wav|but in hyacinthine|indian_male
204427\audio.wav|it will be colder in excess|indian_male
204450\audio.wav|well you thought about that the old man said|indian_male
204528\audio.wav|on the apronful|indian_male
204531\audio.wav|boys and goes in music|indian_male
204567\audio.wav|in this he|indian_male
204579\audio.wav|yes beginning to get the idea article|indian_male
204597\audio.wav|least|indian_male
204604\audio.wav|the vicar knew plenty contrite and intensity of|indian_male
